week;channel;campaign;categoria;cost;impressions;clicks;revenue;cpc;cpm;ctr;roas
2025-12-15;Google Ads;deco;deco;5239,0;141960;2772;16509,98;1,89;36,9;1,95;3,15
2025-12-15;Google Ads;jardin;jardin;3304,41;89851;1697;8088,14;1,95;36,78;1,89;2,45
2025-12-15;Google Ads;mesa;mesa;4159,87;112663;2210;18640,71;1,88;36,92;1,96;4,48
2025-12-15;Google Ads;sillones;sillones;5362,03;145068;2874;23141,99;1,87;36,96;1,98;4,32
2025-12-15;Meta Ads;aromas;aromas;2115,04;47995;1076;14564,25;1,97;44,07;2,24;6,89
2025-12-15;Meta Ads;bano;bano;3768,21;90333;2009;10685,97;1,88;41,71;2,22;2,84
2025-12-15;Meta Ads;cocina;cocina;3955,27;91247;2076;23487,11;1,91;43,35;2,28;5,94
2025-12-15;Meta Ads;deco;deco;5199,84;134689;2750;17671,97;1,89;38,61;2,04;3,4
2025-12-15;Meta Ads;jardin;jardin;4258,83;102998;2264;23763,59;1,88;41,35;2,2;5,58
2025-12-15;Meta Ads;mesa;mesa;2541,95;60714;1283;10763,73;1,98;41,87;2,11;4,23
2025-12-15;Meta Ads;sillones;sillones;3946,95;101487;2040;11077,83;1,93;38,89;2,01;2,81
2025-12-22;Google Ads;aromas;aromas;2751,66;74591;1451;6668,59;1,9;36,89;1,95;2,42
2025-12-22;Google Ads;bano;bano;2710,62;73757;1383;13038,03;1,96;36,75;1,88;4,81
2025-12-22;Google Ads;cocina;cocina;4775,1;129329;2536;31566,75;1,88;36,92;1,96;6,61
2025-12-22;Google Ads;deco;deco;4090,9;111344;2083;13473,62;1,96;36,74;1,87;3,29
2025-12-22;Google Ads;jardin;jardin;3284,32;89315;1685;10754,83;1,95;36,77;1,89;3,27
2025-12-22;Google Ads;mesa;mesa;3741,98;101520;1959;15313,9;1,91;36,86;1,93;4,09
2025-12-22;Google Ads;sillones;sillones;3535,43;96358;1778;14694,1;1,99;36,69;1,85;4,16
2025-12-22;Meta Ads;aromas;aromas;2625,59;68399;1374;16613,42;1,91;38,39;2,01;6,33
2025-12-22;Meta Ads;bano;bano;3378,26;82885;1782;10291,6;1,9;40,76;2,15;3,05
2025-12-22;Meta Ads;cocina;cocina;3505,84;90447;1814;17993,09;1,93;38,76;2,01;5,13
2025-12-22;Meta Ads;deco;deco;3597,05;89911;1815;13675,77;1,98;40,01;2,02;3,8
2025-12-22;Meta Ads;jardin;jardin;3480,9;89992;1810;19270,61;1,92;38,68;2,01;5,54
2025-12-22;Meta Ads;mesa;mesa;2572,91;57050;1301;8756,13;1,98;45,1;2,28;3,4
2025-12-22;Meta Ads;sillones;sillones;4647,3;106175;2448;12986,6;1,9;43,77;2,31;2,79
2025-12-29;Google Ads;aromas;aromas;2717,12;73670;1430;4875,55;1,9;36,88;1,94;1,79
2025-12-29;Google Ads;bano;bano;3226,6;87516;1693;17723,97;1,91;36,87;1,93;5,49
2025-12-29;Google Ads;cocina;cocina;3341,47;91099;1676;24571,1;1,99;36,68;1,84;7,35
2025-12-29;Google Ads;deco;deco;6029,67;163044;3246;21354,68;1,86;36,98;1,99;3,54
2025-12-29;Google Ads;jardin;jardin;4599,21;124379;2474;12585,28;1,86;36,98;1,99;2,74
2025-12-29;Google Ads;mesa;mesa;3041,35;82836;1539;12902,62;1,98;36,72;1,86;4,24
2025-12-29;Google Ads;sillones;sillones;4065,44;110492;2096;22247,71;1,94;36,79;1,9;5,47
2025-12-29;Meta Ads;aromas;aromas;2827,44;66912;1492;18569,55;1,9;42,26;2,23;6,57
2025-12-29;Meta Ads;bano;bano;3753,54;86650;2001;12009,83;1,88;43,32;2,31;3,2
2025-12-29;Meta Ads;cocina;cocina;3272,62;74657;1678;16946,94;1,95;43,84;2,25;5,18
2025-12-29;Meta Ads;deco;deco;3631,52;83962;1835;13003,46;1,98;43,25;2,19;3,58
2025-12-29;Meta Ads;jardin;jardin;3588,33;86772;1873;14049,68;1,92;41,35;2,16;3,92
2025-12-29;Meta Ads;mesa;mesa;3869,34;96803;2058;13627,12;1,88;39,97;2,13;3,52
2025-12-29;Meta Ads;sillones;sillones;3475,5;84650;1765;7171,56;1,97;41,06;2,09;2,06
2026-01-05;Google Ads;aromas;aromas;2598,81;70782;1315;3939,12;1,98;36,72;1,86;1,52
2026-01-05;Google Ads;bano;bano;4200,14;113801;2224;22771,56;1,89;36,91;1,95;5,42
2026-01-05;Google Ads;cocina;cocina;6501,66;175809;3500;45284,84;1,86;36,98;1,99;6,97
2026-01-05;Google Ads;deco;deco;7013,21;189768;3754;26337,69;1,87;36,96;1,98;3,76
2026-01-05;Google Ads;jardin;jardin;4175,3;113456;2156;11657,52;1,94;36,8;1,9;2,79
2026-01-05;Google Ads;mesa;mesa;4214,8;114509;2180;15078,36;1,93;36,81;1,9;3,58
2026-01-05;Google Ads;sillones;sillones;5502,25;149264;2883;28213,89;1,91;36,86;1,93;5,13
2026-01-05;Meta Ads;aromas;aromas;2386,17;51273;1206;14113,19;1,98;46,54;2,35;5,91
2026-01-05;Meta Ads;bano;bano;3028,79;72286;1544;10579,02;1,96;41,9;2,14;3,49
2026-01-05;Meta Ads;cocina;cocina;4065,15;95260;2099;21778,31;1,94;42,67;2,2;5,36
2026-01-05;Meta Ads;deco;deco;5035,88;115602;2603;13904,97;1,93;43,56;2,25;2,76
2026-01-05;Meta Ads;jardin;jardin;3663,89;87356;1877;19464,56;1,95;41,94;2,15;5,31
2026-01-05;Meta Ads;mesa;mesa;3270,13;82674;1672;12472,15;1,96;39,55;2,02;3,81
2026-01-05;Meta Ads;sillones;sillones;4760,49;117971;2467;13176,94;1,93;40,35;2,09;2,77
2026-01-12;Google Ads;aromas;aromas;3155,69;85632;1649;7390,44;1,91;36,85;1,93;2,34
2026-01-12;Google Ads;bano;bano;3158,94;86036;1599;18115,95;1,98;36,72;1,86;5,73
2026-01-12;Google Ads;cocina;cocina;6410,01;173365;3445;46268,73;1,86;36,97;1,99;7,22
2026-01-12;Google Ads;deco;deco;5563,97;151122;2885;19352,82;1,93;36,82;1,91;3,48
2026-01-12;Google Ads;jardin;jardin;5314,13;143825;2840;19856,14;1,87;36,95;1,97;3,74
2026-01-12;Google Ads;mesa;mesa;3579,36;97564;1799;18520,54;1,99;36,69;1,84;5,17
2026-01-12;Google Ads;sillones;sillones;6041,8;163652;3206;34790,13;1,88;36,92;1,96;5,76
2026-01-12;Meta Ads;aromas;aromas;3678,64;84329;1960;26604,59;1,88;43,62;2,32;7,23
2026-01-12;Meta Ads;bano;bano;2802,56;67857;1412;5667,39;1,98;41,3;2,08;2,02
2026-01-12;Meta Ads;cocina;cocina;3327,66;79916;1669;18742,58;1,99;41,64;2,09;5,63
2026-01-12;Meta Ads;deco;deco;5070,94;124695;2624;17683,89;1,93;40,67;2,1;3,49
2026-01-12;Meta Ads;jardin;jardin;3207,83;72458;1611;15771,42;1,99;44,27;2,22;4,92
2026-01-12;Meta Ads;mesa;mesa;3708,18;91530;1928;16591,14;1,92;40,51;2,11;4,47
2026-01-12;Meta Ads;sillones;sillones;4689,86;109732;2426;11486,41;1,93;42,74;2,21;2,45
2026-01-19;Google Ads;aromas;aromas;3480,75;94300;1844;8790,15;1,89;36,91;1,96;2,53
2026-01-19;Google Ads;bano;bano;4891,11;132227;2638;25397,87;1,85;36,99;2,0;5,19
2026-01-19;Google Ads;cocina;cocina;5636,31;152733;2981;33473,71;1,89;36,9;1,95;5,94
2026-01-19;Google Ads;deco;deco;7612,58;205751;4114;30744,01;1,85;37,0;2,0;4,04
2026-01-19;Google Ads;jardin;jardin;4393,93;119286;2287;15420,5;1,92;36,84;1,92;3,51
2026-01-19;Google Ads;mesa;mesa;5486,37;148418;2943;18825,49;1,86;36,97;1,98;3,43
2026-01-19;Google Ads;sillones;sillones;4587,57;124873;2334;26136,4;1,97;36,74;1,87;5,7
2026-01-19;Meta Ads;aromas;aromas;2761,14;63859;1425;21171,81;1,94;43,24;2,23;7,67
2026-01-19;Meta Ads;bano;bano;3625,23;92428;1892;9259,27;1,92;39,22;2,05;2,55
2026-01-19;Meta Ads;cocina;cocina;4497,57;105452;2351;23543,61;1,91;42,65;2,23;5,23
2026-01-19;Meta Ads;deco;deco;5812,53;146381;3056;22885,67;1,9;39,71;2,09;3,94
2026-01-19;Meta Ads;jardin;jardin;4571,02;109527;2406;18195,13;1,9;41,73;2,2;3,98
2026-01-19;Meta Ads;mesa;mesa;4258,1;102447;2248;17829,09;1,89;41,56;2,19;4,19
2026-01-19;Meta Ads;sillones;sillones;5942,99;141283;3157;14690,36;1,88;42,06;2,23;2,47
2026-01-26;Google Ads;aromas;aromas;2689,9;73211;1370;5156,43;1,96;36,74;1,87;1,92
2026-01-26;Google Ads;bano;bano;3424,65;93121;1758;20861,53;1,95;36,78;1,89;6,09
2026-01-26;Google Ads;cocina;cocina;6196,06;167660;3316;45816,27;1,87;36,96;1,98;7,39
2026-01-26;Google Ads;deco;deco;6823,01;184696;3640;19458,13;1,87;36,94;1,97;2,85
2026-01-26;Google Ads;jardin;jardin;5753,77;155549;3103;22416,46;1,85;36,99;1,99;3,9
2026-01-26;Google Ads;mesa;mesa;5699,77;154108;3071;26256,22;1,86;36,99;1,99;4,61
2026-01-26;Google Ads;sillones;sillones;4475,37;121881;2267;24752,02;1,97;36,72;1,86;5,53
2026-01-26;Meta Ads;aromas;aromas;2360,74;56679;1191;16803,89;1,98;41,65;2,1;7,12
2026-01-26;Meta Ads;bano;bano;3726,75;84776;1951;10044,49;1,91;43,96;2,3;2,7
2026-01-26;Meta Ads;cocina;cocina;4944,82;116797;2612;26913,77;1,89;42,34;2,24;5,44
2026-01-26;Meta Ads;deco;deco;5245,7;124426;2725;21976,76;1,93;42,16;2,19;4,19
2026-01-26;Meta Ads;jardin;jardin;3789,41;91891;1950;18359,31;1,94;41,24;2,12;4,84
2026-01-26;Meta Ads;mesa;mesa;4215,72;109566;2224;19978,97;1,9;38,48;2,03;4,74
2026-01-26;Meta Ads;sillones;sillones;6015,84;158543;3199;8579,07;1,88;37,94;2,02;1,43
2026-02-02;Google Ads;aromas;aromas;3634,13;98390;1936;5976,76;1,88;36,94;1,97;1,64
2026-02-02;Google Ads;bano;bano;4038,77;109498;2127;21991,91;1,9;36,88;1,94;5,45
2026-02-02;Google Ads;cocina;cocina;5667,5;153565;2999;34879,04;1,89;36,91;1,95;6,15
2026-02-02;Google Ads;deco;deco;5764,07;156458;3005;23673,96;1,92;36,84;1,92;4,11
2026-02-02;Google Ads;jardin;jardin;4721,76;128028;2484;18157,81;1,9;36,88;1,94;3,85
2026-02-02;Google Ads;mesa;mesa;3694,98;100648;1868;15644,99;1,98;36,71;1,86;4,23
2026-02-02;Google Ads;sillones;sillones;6119,74;165731;3253;24923,99;1,88;36,93;1,96;4,07
2026-02-02;Meta Ads;aromas;aromas;3245,24;78060;1707;24066,57;1,9;41,57;2,19;7,42
2026-02-02;Meta Ads;bano;bano;4032,56;99245;2129;10479,66;1,89;40,63;2,15;2,6
2026-02-02;Meta Ads;cocina;cocina;4474,67;104626;2338;21795,94;1,91;42,77;2,23;4,87
2026-02-02;Meta Ads;deco;deco;6045,36;135666;3192;21840,43;1,89;44,56;2,35;3,61
2026-02-02;Meta Ads;jardin;jardin;5105,34;128857;2718;22669,04;1,88;39,62;2,11;4,44
2026-02-02;Meta Ads;mesa;mesa;2997,81;70897;1513;14111,59;1,98;42,28;2,13;4,71
2026-02-02;Meta Ads;sillones;sillones;4947,33;115032;2576;6928,83;1,92;43,01;2,24;1,4
2026-02-09;Google Ads;aromas;aromas;3663,1;99163;1954;8902,51;1,87;36,94;1,97;2,43
2026-02-09;Google Ads;bano;bano;3105,55;84612;1567;15604,52;1,98;36,7;1,85;5,02
2026-02-09;Google Ads;cocina;cocina;6404,81;173227;3442;46333,8;1,86;36,97;1,99;7,23
2026-02-09;Google Ads;deco;deco;6375,81;172771;3372;21734,75;1,89;36,9;1,95;3,41
2026-02-09;Google Ads;jardin;jardin;5854,64;158238;3164;13455,6;1,85;37,0;2,0;2,3
2026-02-09;Google Ads;mesa;mesa;3740,42;101859;1895;13602,79;1,97;36,72;1,86;3,64
2026-02-09;Google Ads;sillones;sillones;5067,46;137670;2622;28121,57;1,93;36,81;1,9;5,55
2026-02-09;Meta Ads;aromas;aromas;3105,93;80091;1626;20433,79;1,91;38,78;2,03;6,58
2026-02-09;Meta Ads;bano;bano;2987,58;69628;1520;5799,55;1,97;42,91;2,18;1,94
2026-02-09;Meta Ads;cocina;cocina;3950,88;93451;2032;17488,02;1,94;42,28;2,17;4,43
2026-02-09;Meta Ads;deco;deco;4353,17;97238;2205;12866,93;1,97;44,77;2,27;2,96
2026-02-09;Meta Ads;jardin;jardin;3877,87;87628;2002;17082,64;1,94;44,25;2,28;4,41
2026-02-09;Meta Ads;mesa;mesa;4369,4;112130;2313;17808,28;1,89;38,97;2,06;4,08
2026-02-09;Meta Ads;sillones;sillones;6007,17;147100;3194;15571,31;1,88;40,84;2,17;2,59
2026-02-16;Google Ads;aromas;aromas;2603,97;70920;1318;3782,42;1,98;36,72;1,86;1,45
2026-02-16;Google Ads;bano;bano;4741,27;128231;2548;22435,88;1,86;36,97;1,99;4,73
2026-02-16;Google Ads;cocina;cocina;5962,15;161422;3176;34863,67;1,88;36,94;1,97;5,85
2026-02-16;Google Ads;deco;deco;6840,33;185158;3651;19379,48;1,87;36,94;1,97;2,83
2026-02-16;Google Ads;jardin;jardin;4198,14;114065;2170;15969,64;1,93;36,8;1,9;3,8
2026-02-16;Google Ads;mesa;mesa;4553,33;123537;2383;18887,58;1,91;36,86;1,93;4,15
2026-02-16;Google Ads;sillones;sillones;6098,61;165167;3240;32606,71;1,88;36,92;1,96;5,35
2026-02-16;Meta Ads;aromas;aromas;3680,72;95391;1961;21815,63;1,88;38,59;2,06;5,93
2026-02-16;Meta Ads;bano;bano;4426,14;109372;2359;13832,84;1,88;40,47;2,16;3,13
2026-02-16;Meta Ads;cocina;cocina;3526,53;76978;1785;16884,96;1,98;45,81;2,32;4,79
2026-02-16;Meta Ads;deco;deco;5953,03;148264;3138;23133,47;1,9;40,15;2,12;3,89
2026-02-16;Meta Ads;jardin;jardin;4163,25;103097;2168;22916,28;1,92;40,38;2,1;5,5
2026-02-16;Meta Ads;mesa;mesa;2899,12;70069;1456;13294,26;1,99;41,38;2,08;4,59
2026-02-16;Meta Ads;sillones;sillones;4629,15;107609;2391;13400,0;1,94;43,02;2,22;2,89
2026-02-23;Google Ads;aromas;aromas;2554,51;69601;1288;6091,02;1,98;36,7;1,85;2,38
2026-02-23;Google Ads;bano;bano;4276,38;115834;2269;24261,02;1,88;36,92;1,96;5,67
2026-02-23;Google Ads;cocina;cocina;5740,54;155513;3043;39668,39;1,89;36,91;1,96;6,91
2026-02-23;Google Ads;deco;deco;7517,32;203211;4057;24934,65;1,85;36,99;2,0;3,32
2026-02-23;Google Ads;jardin;jardin;3798,23;103401;1930;13060,52;1,97;36,73;1,87;3,44
2026-02-23;Google Ads;mesa;mesa;5046,26;136681;2679;23156,78;1,88;36,92;1,96;4,59
2026-02-23;Google Ads;sillones;sillones;5466,28;148305;2861;29011,41;1,91;36,86;1,93;5,31
2026-02-23;Meta Ads;aromas;aromas;2444,45;57122;1240;18668,26;1,97;42,79;2,17;7,64
2026-02-23;Meta Ads;bano;bano;2950,11;65896;1498;9027,63;1,97;44,77;2,27;3,06
2026-02-23;Meta Ads;cocina;cocina;3471,36;77428;1752;15071,19;1,98;44,83;2,26;4,34
2026-02-23;Meta Ads;deco;deco;5809,58;130371;3054;14803,16;1,9;44,56;2,34;2,55
2026-02-23;Meta Ads;jardin;jardin;3276,73;71079;1651;13863,58;1,98;46,1;2,32;4,23
2026-02-23;Meta Ads;mesa;mesa;4634,94;120633;2468;18101,29;1,88;38,42;2,05;3,91
2026-02-23;Meta Ads;sillones;sillones;4023,78;90333;2037;10224,42;1,98;44,54;2,25;2,54
2026-03-02;Google Ads;aromas;aromas;2380,42;64674;1231;4917,52;1,93;36,81;1,9;2,07
2026-03-02;Google Ads;bano;bano;2398,74;65418;1200;13566,79;2,0;36,67;1,83;5,66
2026-03-02;Google Ads;cocina;cocina;3760,22;102237;1932;21726,63;1,95;36,78;1,89;5,78
2026-03-02;Google Ads;deco;deco;4053,59;110316;2066;11645,56;1,96;36,75;1,87;2,87
2026-03-02;Google Ads;jardin;jardin;2886,61;78684;1450;9139,18;1,99;36,69;1,84;3,17
2026-03-02;Google Ads;mesa;mesa;3293,77;89542;1694;13111,44;1,94;36,78;1,89;3,98
2026-03-02;Google Ads;sillones;sillones;3760,68;102334;1918;15957,24;1,96;36,75;1,87;4,24
2026-03-02;Meta Ads;aromas;aromas;2772,84;67992;1471;19585,01;1,89;40,78;2,16;7,06
2026-03-02;Meta Ads;bano;bano;2509,71;60859;1289;5591,99;1,95;41,24;2,12;2,23
2026-03-02;Meta Ads;cocina;cocina;3848,38;92617;2031;19565,47;1,89;41,55;2,19;5,08
2026-03-02;Meta Ads;deco;deco;4946,53;115286;2623;13658,26;1,89;42,91;2,28;2,76
2026-03-02;Meta Ads;jardin;jardin;2725,53;65699;1385;10429,13;1,97;41,49;2,11;3,83
2026-03-02;Meta Ads;mesa;mesa;3110,96;72247;1630;11558,77;1,91;43,06;2,26;3,72
2026-03-02;Meta Ads;sillones;sillones;4766,26;121069;2537;10594,25;1,88;39,37;2,1;2,22
2026-03-09;Google Ads;aromas;aromas;2221,31;60430;1136;6394,88;1,96;36,76;1,88;2,88
2026-03-09;Google Ads;bano;bano;3991,02;107879;2155;18815,26;1,85;37,0;2,0;4,71
2026-03-09;Google Ads;cocina;cocina;3424,56;93286;1731;21601,3;1,98;36,71;1,86;6,31
2026-03-09;Google Ads;deco;deco;5125,21;138893;2709;18942,06;1,89;36,9;1,95;3,7
2026-03-09;Google Ads;jardin;jardin;3691,91;100159;1933;11087,4;1,91;36,86;1,93;3,0
2026-03-09;Google Ads;mesa;mesa;2895,25;78915;1455;13122,89;1,99;36,69;1,84;4,53
2026-03-09;Google Ads;sillones;sillones;4234,06;114958;2202;21682,03;1,92;36,83;1,92;5,12
2026-03-09;Meta Ads;aromas;aromas;2261,64;53604;1173;16263,77;1,93;42,19;2,19;7,19
2026-03-09;Meta Ads;bano;bano;2536,77;62791;1305;8094,27;1,94;40,4;2,08;3,19
2026-03-09;Meta Ads;cocina;cocina;3171,94;69603;1636;18952,6;1,94;45,57;2,35;5,98
2026-03-09;Meta Ads;deco;deco;4622,92;117495;2434;18880,84;1,9;39,35;2,07;4,08
2026-03-09;Meta Ads;jardin;jardin;2633,61;66172;1332;10967,19;1,98;39,8;2,01;4,16
2026-03-09;Meta Ads;mesa;mesa;2614,67;58729;1340;10032,49;1,95;44,52;2,28;3,84
2026-03-09;Meta Ads;sillones;sillones;3301,92;72861;1683;8553,62;1,96;45,32;2,31;2,59
2026-03-16;Google Ads;aromas;aromas;3048,38;82486;1632;4871,31;1,87;36,96;1,98;1,6
2026-03-16;Google Ads;bano;bano;3144,33;85301;1647;16411,2;1,91;36,86;1,93;5,22
2026-03-16;Google Ads;cocina;cocina;5444,03;147138;2942;32712,96;1,85;37,0;2,0;6,01
2026-03-16;Google Ads;deco;deco;6075,43;164232;3279;19376,61;1,85;36,99;2,0;3,19
2026-03-16;Google Ads;jardin;jardin;2936,95;80027;1480;9873,2;1,98;36,7;1,85;3,36
2026-03-16;Google Ads;mesa;mesa;3748,01;101655;1967;13168,26;1,91;36,87;1,93;3,51
2026-03-16;Google Ads;sillones;sillones;3504,28;95497;1764;17931,05;1,99;36,7;1,85;5,12
2026-03-16;Meta Ads;aromas;aromas;2296,21;54806;1193;15233,98;1,92;41,9;2,18;6,63
2026-03-16;Meta Ads;bano;bano;2824,43;63129;1472;7237,32;1,92;44,74;2,33;2,56
2026-03-16;Meta Ads;cocina;cocina;3031,11;72080;1554;15533,17;1,95;42,05;2,16;5,12
2026-03-16;Meta Ads;deco;deco;4942,33;116254;2620;20556,34;1,89;42,51;2,25;4,16
2026-03-16;Meta Ads;jardin;jardin;3112,32;76537;1611;12823,44;1,93;40,66;2,1;4,12
2026-03-16;Meta Ads;mesa;mesa;2988,15;75585;1558;12586,45;1,92;39,53;2,06;4,21
2026-03-16;Meta Ads;sillones;sillones;3204,57;79448;1626;4611,5;1,97;40,34;2,05;1,44
2026-03-23;Google Ads;aromas;aromas;2036,09;55491;1024;6039,04;1,99;36,69;1,85;2,97
2026-03-23;Google Ads;bano;bano;2506,04;68280;1264;12903,4;1,98;36,7;1,85;5,15
2026-03-23;Google Ads;cocina;cocina;4439,04;120339;2339;32430,21;1,9;36,89;1,94;7,31
2026-03-23;Google Ads;deco;deco;3979,15;108331;2021;12041,23;1,97;36,73;1,87;3,03
2026-03-23;Google Ads;jardin;jardin;4026,05;109069;2134;11266,18;1,89;36,91;1,96;2,8
2026-03-23;Google Ads;mesa;mesa;4669,57;126230;2520;21941,75;1,85;36,99;2,0;4,7
2026-03-23;Google Ads;sillones;sillones;4203,17;114134;2184;22891,72;1,92;36,83;1,91;5,45
2026-03-23;Meta Ads;aromas;aromas;2092,6;50610;1075;14683,56;1,95;41,35;2,12;7,02
2026-03-23;Meta Ads;bano;bano;3304,98;82316;1753;8580,52;1,89;40,15;2,13;2,6
2026-03-23;Meta Ads;cocina;cocina;3651,34;95615;1916;16400,72;1,91;38,19;2,0;4,49
2026-03-23;Meta Ads;deco;deco;4520,93;117828;2374;12086,8;1,9;38,37;2,01;2,67
2026-03-23;Meta Ads;jardin;jardin;3879,69;95289;2059;19085,82;1,88;40,71;2,16;4,92
2026-03-23;Meta Ads;mesa;mesa;3341,36;84493;1764;14679,26;1,89;39,55;2,09;4,39
2026-03-23;Meta Ads;sillones;sillones;4384,84;113837;2314;8393,64;1,89;38,52;2,03;1,91
2026-03-30;Google Ads;aromas;aromas;3244,62;87719;1749;7809,54;1,86;36,99;1,99;2,41
2026-03-30;Google Ads;bano;bano;3539,91;95849;1884;20913,08;1,88;36,93;1,97;5,91
2026-03-30;Google Ads;cocina;cocina;3348,99;91270;1685;24320,16;1,99;36,69;1,85;7,26
2026-03-30;Google Ads;deco;deco;4931,62;133730;2593;14153,85;1,9;36,88;1,94;2,87
2026-03-30;Google Ads;jardin;jardin;3930,75;106528;2077;11505,38;1,89;36,9;1,95;2,93
2026-03-30;Google Ads;mesa;mesa;3495,53;94922;1815;16219,33;1,93;36,83;1,91;4,64
2026-03-30;Google Ads;sillones;sillones;3491,6;95159;1757;14824,29;1,99;36,69;1,85;4,25
2026-03-30;Meta Ads;aromas;aromas;2869,22;70365;1528;21538,32;1,88;40,78;2,17;7,51
2026-03-30;Meta Ads;bano;bano;2223,32;52281;1122;4721,75;1,98;42,53;2,15;2,12
2026-03-30;Meta Ads;cocina;cocina;3904,4;100547;2063;17292,12;1,89;38,83;2,05;4,43
2026-03-30;Meta Ads;deco;deco;4573,71;118403;2405;12679,88;1,9;38,63;2,03;2,77
2026-03-30;Meta Ads;jardin;jardin;3215,03;74116;1671;17765,16;1,92;43,38;2,25;5,53
2026-03-30;Meta Ads;mesa;mesa;3497,61;82456;1855;13328,41;1,89;42,42;2,25;3,81
2026-03-30;Meta Ads;sillones;sillones;4197,93;106030;2205;8329,78;1,9;39,59;2,08;1,98
2026-04-06;Google Ads;aromas;aromas;2646,61;71772;1391;3805,77;1,9;36,88;1,94;1,44
2026-04-06;Google Ads;bano;bano;3311,41;89756;1747;20326,69;1,9;36,89;1,95;6,14
2026-04-06;Google Ads;cocina;cocina;4334,3;117546;2276;30709,3;1,9;36,87;1,94;7,09
2026-04-06;Google Ads;deco;deco;5263,85;142590;2792;24079,17;1,89;36,92;1,96;4,57
2026-04-06;Google Ads;jardin;jardin;4370,0;118241;2340;17194,46;1,87;36,96;1,98;3,93
2026-04-06;Google Ads;mesa;mesa;4015,1;108777;2127;17602,44;1,89;36,91;1,96;4,38
2026-04-06;Google Ads;sillones;sillones;4802,67;130121;2543;19390,49;1,89;36,91;1,95;4,04
2026-04-06;Meta Ads;aromas;aromas;2863,38;67921;1524;17555,21;1,88;42,16;2,24;6,13
2026-04-06;Meta Ads;bano;bano;3211,19;81915;1698;7924,9;1,89;39,2;2,07;2,47
2026-04-06;Meta Ads;cocina;cocina;4038,22;101253;2141;18456,12;1,89;39,88;2,11;4,57
2026-04-06;Meta Ads;deco;deco;3163,39;73441;1582;10547,12;2,0;43,07;2,15;3,33
2026-04-06;Meta Ads;jardin;jardin;2655,69;60032;1345;10405,21;1,97;44,24;2,24;3,92
2026-04-06;Meta Ads;mesa;mesa;3165,12;71573;1661;12297,25;1,91;44,22;2,32;3,89
2026-04-06;Meta Ads;sillones;sillones;3674,18;89676;1900;4962,57;1,93;40,97;2,12;1,35
2026-04-13;Google Ads;aromas;aromas;2142,35;58325;1088;3929,8;1,97;36,73;1,87;1,83
2026-04-13;Google Ads;bano;bano;3840,27;103859;2065;21820,72;1,86;36,98;1,99;5,68
2026-04-13;Google Ads;cocina;cocina;4224,92;114629;2211;25264,94;1,91;36,86;1,93;5,98
2026-04-13;Google Ads;deco;deco;4097,3;111482;2092;14338,42;1,96;36,75;1,88;3,5
2026-04-13;Google Ads;jardin;jardin;3005,93;81866;1522;10504,94;1,97;36,72;1,86;3,49
2026-04-13;Google Ads;mesa;mesa;4525,45;122387;2433;18874,57;1,86;36,98;1,99;4,17
2026-04-13;Google Ads;sillones;sillones;5244,0;141890;2808;28329,14;1,87;36,96;1,98;5,4
2026-04-13;Meta Ads;aromas;aromas;1777,18;39397;891;10729,44;1,99;45,11;2,26;6,04
2026-04-13;Meta Ads;bano;bano;3010,87;70988;1581;6308,13;1,9;42,41;2,23;2,1
2026-04-13;Meta Ads;cocina;cocina;3378,92;78246;1757;15655,14;1,92;43,18;2,25;4,63
2026-04-13;Meta Ads;deco;deco;4312,13;104859;2253;12657,14;1,91;41,12;2,15;2,94
2026-04-13;Meta Ads;jardin;jardin;3486,52;87440;1829;17615,43;1,91;39,87;2,09;5,05
2026-04-13;Meta Ads;mesa;mesa;2728,31;67098;1407;11987,48;1,94;40,66;2,1;4,39
2026-04-13;Meta Ads;sillones;sillones;4825,06;111946;2571;14176,41;1,88;43,1;2,3;2,94
2026-04-20;Google Ads;aromas;aromas;2420,1;65732;1255;7035,13;1,93;36,82;1,91;2,91
2026-04-20;Google Ads;bano;bano;2534,63;69042;1281;14542,49;1,98;36,71;1,86;5,74
2026-04-20;Google Ads;cocina;cocina;3929,92;106762;2034;27427,54;1,93;36,81;1,91;6,98
2026-04-20;Google Ads;deco;deco;5439,45;147272;2897;20582,23;1,88;36,93;1,97;3,78
2026-04-20;Google Ads;jardin;jardin;3890,2;105447;2052;10597,53;1,9;36,89;1,95;2,72
2026-04-20;Google Ads;mesa;mesa;2986,14;81338;1510;14995,26;1,98;36,71;1,86;5,02
2026-04-20;Google Ads;sillones;sillones;5683,72;153615;3072;24003,49;1,85;37,0;2,0;4,22
2026-04-20;Meta Ads;aromas;aromas;2600,06;60380;1371;19929,67;1,9;43,06;2,27;7,67
2026-04-20;Meta Ads;bano;bano;2353,55;54562;1198;7758,76;1,96;43,14;2,2;3,3
2026-04-20;Meta Ads;cocina;cocina;2711,73;58785;1368;14283,06;1,98;46,13;2,33;5,27
2026-04-20;Meta Ads;deco;deco;5200,76;129040;2771;20576,18;1,88;40,3;2,15;3,96
2026-04-20;Meta Ads;jardin;jardin;2494,43;61640;1251;11418,5;1,99;40,47;2,03;4,58
2026-04-20;Meta Ads;mesa;mesa;3339,28;80481;1763;11227,19;1,89;41,49;2,19;3,36
2026-04-20;Meta Ads;sillones;sillones;3210,8;74339;1630;9475,2;1,97;43,19;2,19;2,95
